trades

TRADENO;TRADEDATE;TRADETIME;SECID;BOARDID;PRICE;QUANTITY;VALUE;TYPE;BUYSELL
1268523269;19.07.2011;18:49:59;SNGS;EQNE;27,762;1200;33314,4;;B
1268523270;19.07.2011;18:49:59;SNGS;EQNE;27,762;700;19433,4;;S
1268523271;19.07.2011;18:49:59;SNGS;EQNE;27,762;15000;416430;;S
1268523272;19.07.2011;18:49:59;SNGS;EQNE;27,762;14300;396996,6;;B
1268523273;19.07.2011;18:49:59;SNGS;EQNE;27,762;10000;277620;;B
1268523274;19.07.2011;18:49:59;SNGSP;EQNE;14,05;100;1405;;S
1268523275;19.07.2011;18:49:59;SNGSP;EQNE;14,05;1000;14050;;B
1268523276;19.07.2011;18:49:59;SNGSP;EQNE;14,05;400;5620;;B
1268523277;19.07.2011;18:49:59;FEES;EQNL;0,37912;10000;3791,2;;B
1268523278;19.07.2011;18:49:59;FEES;EQNL;0,37912;200000;75824;;S
1268523279;19.07.2011;18:49:59;PLZL;EQNL;1747;1;1747;;B
1268523280;19.07.2011;18:49:59;ROSN;EQNL;232,24;160;37158,4;;B
1268523281;19.07.2011;18:49:59;ROSN;EQNL;232,24;500;116120;;B
1268523282;19.07.2011;18:49:59;ROSN;EQNL;232,24;340;78961,6;;B
1268523283;19.07.2011;18:49:59;VTBR;EQNL;0,08539;160000;13662,4;;B
1268523284;19.07.2011;18:49:59;VTBR;EQNL;0,08539;50000;4269,5;;S
1268523285;19.07.2011;18:49:59;VTBR;EQNL;0,08539;790000;67458,1;;S
1268523286;19.07.2011;18:49:59;VTBR;EQNL;0,08539;70000;5977,3;;B
1268523287;19.07.2011;18:49:59;VTBR;EQNL;0,08539;190000;16224,1;;B
1268523288;19.07.2011;18:49:59;VTBR;EQNL;0,08539;2220000;189565,8;;B
1268523289;19.07.2011;18:49:59;VTBR;EQNL;0,08539;740000;63188,6;;B
1268523290;19.07.2011;18:49:59;VTBR;EQNL;0,08539;990000;84536,1;;B
1268523291;19.07.2011;18:49:59;VTBR;EQNL;0,08539;20000;1707,8;;B
1268523292;19.07.2011;18:49:59;VTBR;EQNL;0,08539;3350000;286056,5;;B
1268523293;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523294;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523295;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523296;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523297;19.07.2011;18:49:59;VTBR;EQNL;0,08539;560000;47818,4;;B
1268523298;19.07.2011;18:49:59;VTBR;EQNL;0,08539;220000;18785,8;;B
1268523299;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523300;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523301;19.07.2011;18:49:59;VTBR;EQNL;0,08539;310000;26470,9;;B
1268523302;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523303;19.07.2011;18:49:59;VTBR;EQNL;0,08539;320000;27324,8;;B
1268523304;19.07.2011;18:49:59;VTBR;EQNL;0,08539;220000;18785,8;;B
1268523305;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523306;19.07.2011;18:49:59;VTBR;EQNL;0,08539;220000;18785,8;;B
1268523307;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523308;19.07.2011;18:49:59;VTBR;EQNL;0,08539;610000;52087,9;;B
1268523309;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1080000;92221,2;;B
1268523310;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523311;19.07.2011;18:49:59;VTBR;EQNL;0,08539;350000;29886,5;;B
1268523312;19.07.2011;18:49:59;VTBR;EQNL;0,08539;200000;17078;;B
1268523313;19.07.2011;18:49:59;VTBR;EQNL;0,08539;170000;14516,3;;B
1268523314;19.07.2011;18:49:59;VTBR;EQNL;0,08539;320000;27324,8;;B
1268523315;19.07.2011;18:49:59;VTBR;EQNL;0,08539;180000;15370,2;;B
1268523316;19.07.2011;18:49:59;VTBR;EQNL;0,08539;330000;28178,7;;B
1268523317;19.07.2011;18:49:59;VTBR;EQNL;0,08539;310000;26470,9;;B
1268523318;19.07.2011;18:49:59;VTBR;EQNL;0,08539;300000;25617;;B
1268523319;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523320;19.07.2011;18:49:59;VTBR;EQNL;0,08539;250000;21347,5;;B
1268523321;19.07.2011;18:49:59;VTBR;EQNL;0,08539;340000;29032,6;;B
1268523322;19.07.2011;18:49:59;VTBR;EQNL;0,08539;90000;7685,1;;B
1268523323;19.07.2011;18:49:59;VTBR;EQNL;0,08539;900000;76851;;B
1268523324;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1880000;160533,2;;B
1268523325;19.07.2011;18:49:59;VTBR;EQNL;0,08539;400000;34156;;B
1268523326;19.07.2011;18:49:59;VTBR;EQNL;0,08539;350000;29886,5;;B
1268523327;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1110000;94782,9;;B
1268523328;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1150000;98198,5;;B
1268523329;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1040000;88805,6;;B
1268523330;19.07.2011;18:49:59;VTBR;EQNL;0,08539;310000;26470,9;;B
1268523331;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1380000;117838,2;;B
1268523332;19.07.2011;18:49:59;VTBR;EQNL;0,08539;360000;30740,4;;B
1268523333;19.07.2011;18:49:59;VTBR;EQNL;0,08539;230000;19639,7;;B
1268523334;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1870000;159679,3;;B
1268523335;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1080000;92221,2;;B
1268523336;19.07.2011;18:49:59;VTBR;EQNL;0,08539;180000;15370,2;;B
1268523337;19.07.2011;18:49:59;VTBR;EQNL;0,08539;470000;40133,3;;B
1268523338;19.07.2011;18:49:59;VTBR;EQNL;0,08539;530000;45256,7;;B
1268523339;19.07.2011;18:49:59;VTBR;EQNL;0,08539;530000;45256,7;;B
1268523340;19.07.2011;18:49:59;VTBR;EQNL;0,08539;470000;40133,3;;B
1268523341;19.07.2011;18:49:59;VTBR;EQNL;0,08539;300000;25617;;B
1268523342;19.07.2011;18:49:59;VTBR;EQNL;0,08539;360000;30740,4;;B
1268523343;19.07.2011;18:49:59;VTBR;EQNL;0,08539;370000;31594,3;;B
1268523344;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523345;19.07.2011;18:49:59;VTBR;EQNL;0,08539;510000;43548,9;;B
1268523346;19.07.2011;18:49:59;VTBR;EQNL;0,08539;230000;19639,7;;B
1268523347;19.07.2011;18:49:59;VTBR;EQNL;0,08539;100000;8539;;B
1268523348;19.07.2011;18:49:59;VTBR;EQNL;0,08539;310000;26470,9;;B
1268523349;19.07.2011;18:49:59;VTBR;EQNL;0,08539;320000;27324,8;;B
1268523350;19.07.2011;18:49:59;VTBR;EQNL;0,08539;840000;71727,6;;B
1268523351;19.07.2011;18:49:59;VTBR;EQNL;0,08539;110000;9392,9;;B
1268523352;19.07.2011;18:49:59;VTBR;EQNL;0,08539;150000;12808,5;;B
1268523353;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1600000;136624;;B
1268523354;19.07.2011;18:49:59;VTBR;EQNL;0,08539;290000;24763,1;;B
1268523355;19.07.2011;18:49:59;VTBR;EQNL;0,08539;530000;45256,7;;B
1268523356;19.07.2011;18:49:59;VTBR;EQNL;0,08539;250000;21347,5;;B
1268523357;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523358;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523359;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1720000;146870,8;;B
1268523360;19.07.2011;18:49:59;VTBR;EQNL;0,08539;550000;46964,5;;B
1268523361;19.07.2011;18:49:59;VTBR;EQNL;0,08539;310000;26470,9;;B
1268523362;19.07.2011;18:49:59;VTBR;EQNL;0,08539;250000;21347,5;;B
1268523363;19.07.2011;18:49:59;VTBR;EQNL;0,08539;530000;45256,7;;B
1268523364;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523365;19.07.2011;18:49:59;VTBR;EQNL;0,08539;250000;21347,5;;B
1268523366;19.07.2011;18:49:59;VTBR;EQNL;0,08539;1650000;140893,5;;B
1268523367;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523368;19.07.2011;18:49:59;VTBR;EQNL;0,08539;160000;13662,4;;B
1268523369;19.07.2011;18:49:59;VTBR;EQNL;0,08539;100000;8539;;B
1268523370;19.07.2011;18:49:59;VTBR;EQNL;0,08539;100000;8539;;B
1268523371;19.07.2011;18:49:59;VTBR;EQNL;0,08539;150000;12808,5;;B
1268523372;19.07.2011;18:49:59;VTBR;EQNL;0,08539;150000;12808,5;;B
1268523373;19.07.2011;18:49:59;VTBR;EQNL;0,08539;100000;8539;;B
1268523374;19.07.2011;18:49:59;VTBR;EQNL;0,08539;420000;35863,8;;B
1268523375;19.07.2011;18:49:59;VTBR;EQNL;0,08539;150000;12808,5;;B
1268523376;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523377;19.07.2011;18:49:59;VTBR;EQNL;0,08539;440000;37571,6;;B
1268523378;19.07.2011;18:49:59;VTBR;EQNL;0,08539;250000;21347,5;;B
1268523379;19.07.2011;18:49:59;VTBR;EQNL;0,08539;240000;20493,6;;B
1268523380;19.07.2011;18:49:59;VTBR;EQNL;0,08539;360000;30740,4;;B
1268523381;19.07.2011;18:49:59;VTBR;EQNL;0,08539;410000;35009,9;;B
1268523382;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523383;19.07.2011;18:49:59;VTBR;EQNL;0,08539;780000;66604,2;;B
1268523384;19.07.2011;18:49:59;VTBR;EQNL;0,08539;780000;66604,2;;B
1268523385;19.07.2011;18:49:59;VTBR;EQNL;0,08539;520000;44402,8;;B
1268523386;19.07.2011;18:49:59;VTBR;EQNL;0,08539;260000;22201,4;;B
1268523387;19.07.2011;18:49:59;VTBR;EQNL;0,08539;200000;17078;;B
1268523388;19.07.2011;18:49:59;VTBR;EQNL;0,08539;230000;19639,7;;B
1268523389;19.07.2011;18:49:59;VTBR;EQNL;0,08539;270000;23055,3;;B
1268523390;19.07.2011;18:49:59;VTBR;EQNL;0,08539;70000;5977,3;;B
1268523391;19.07.2011;18:49:59;VTBR;EQNL;0,08539;210000;17931,9;;B
1268523392;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523393;19.07.2011;18:49:59;VTBR;EQNL;0,08539;280000;23909,2;;B
1268523394;19.07.2011;18:49:59;VTBR;EQNL;0,08539;230000;19639,7;;B
1268523395;19.07.2011;18:49:59;VTBR;EQNL;0,08539;70000;5977,3;;B
1268523396;19.07.2011;18:49:59;VTBR;EQNL;0,08539;330000;28178,7;;B
1268523397;19.07.2011;18:49:59;VTBR;EQNL;0,08539;200000;17078;;B
1268523398;19.07.2011;18:49:59;VTBR;EQNL;0,08539;800000;68312;;B
1268523399;19.07.2011;18:49:59;VTBR;EQNL;0,08539;500000;42695;;B
1268523400;19.07.2011;18:49:59;VTBR;EQNL;0,08539;100000;8539;;B
1268523401;19.07.2011;18:49:59;VTBR;EQNL;0,08539;40000;3415,6;;B
1268523402;19.07.2011;18:49:59;VTBR;EQNL;0,08539;40000;3415,6;;B
1268523403;19.07.2011;18:49:59;VTBR;EQNL;0,08539;210000;17931,9;;B
